timestamp,BNBUSDT,BTCUSDT,ETHUSDT
2025-04-15 02:05:00,586.46,85145.0,1635.67
2025-04-15 02:10:00,586.5,85156.0,1636.25
2025-04-15 02:15:00,586.01,85015.82,1632.8
2025-04-15 02:20:00,585.55,84929.57,1628.76
2025-04-15 02:25:00,584.88,84864.3,1623.67
2025-04-15 02:30:00,584.6,84869.56,1622.44
2025-04-15 02:35:00,584.29,84782.61,1621.11
2025-04-15 02:40:00,584.92,84862.3,1623.84
2025-04-15 02:45:00,585.01,84916.63,1625.71
2025-04-15 02:50:00,585.23,84955.63,1628.3
2025-04-15 02:55:00,585.77,85232.83,1631.72
2025-04-15 03:00:00,585.64,85111.48,1629.99
2025-04-15 03:05:00,585.9,85153.53,1630.01
2025-04-15 03:10:00,585.63,85146.57,1629.16
2025-04-15 03:15:00,585.7,85144.79,1630.64
2025-04-15 03:20:00,586.09,85240.99,1633.37
2025-04-15 03:25:00,586.14,85248.61,1634.62
2025-04-15 03:30:00,586.85,85367.92,1640.41
2025-04-15 03:35:00,586.77,85341.14,1640.0
2025-04-15 03:40:00,586.57,85298.5,1639.44
2025-04-15 03:45:00,587.02,85274.02,1637.94
2025-04-15 03:50:00,587.11,85276.93,1637.44
2025-04-15 03:55:00,587.61,85379.96,1637.89
2025-04-15 04:00:00,587.31,85365.17,1637.82
2025-04-15 04:05:00,587.05,85253.6,1637.57
2025-04-15 04:10:00,586.37,85279.53,1635.43
2025-04-15 04:15:00,586.48,85339.05,1635.6
2025-04-15 04:20:00,586.16,85185.99,1633.92
2025-04-15 04:25:00,586.13,85168.57,1632.64
2025-04-15 04:30:00,586.76,85260.0,1635.71
2025-04-15 04:35:00,586.87,85275.11,1635.2
2025-04-15 04:40:00,587.2,85326.5,1635.43
2025-04-15 04:45:00,587.64,85375.06,1636.25
2025-04-15 04:50:00,588.62,85427.17,1637.43
2025-04-15 04:55:00,588.68,85490.46,1639.25
2025-04-15 05:00:00,588.9,85623.74,1642.46
2025-04-15 05:05:00,588.72,85543.45,1641.01
2025-04-15 05:10:00,589.0,85659.99,1642.16
2025-04-15 05:15:00,589.23,85687.18,1642.46
2025-04-15 05:20:00,589.05,85707.82,1644.2
2025-04-15 05:25:00,588.51,85556.61,1641.96
2025-04-15 05:30:00,588.5,85574.05,1640.31
2025-04-15 05:35:00,589.66,85807.44,1646.55
2025-04-15 05:40:00,589.68,85802.0,1644.49
2025-04-15 05:45:00,589.36,85684.82,1641.9
2025-04-15 05:50:00,589.13,85634.81,1640.8
2025-04-15 05:55:00,589.2,85545.71,1639.03
2025-04-15 06:00:00,589.2,85505.48,1637.79
2025-04-15 06:05:00,588.23,85503.61,1637.42
2025-04-15 06:10:00,588.35,85503.16,1637.31
2025-04-15 06:15:00,589.0,85528.39,1637.09
2025-04-15 06:20:00,588.71,85434.72,1636.16
2025-04-15 06:25:00,588.81,85540.61,1638.83
2025-04-15 06:30:00,588.89,85574.92,1640.5
2025-04-15 06:35:00,588.59,85546.48,1640.54
2025-04-15 06:40:00,588.66,85496.0,1640.03
2025-04-15 06:45:00,588.61,85447.99,1638.45
2025-04-15 06:50:00,588.3,85360.36,1635.77
2025-04-15 06:55:00,588.22,85391.35,1636.75
2025-04-15 07:00:00,589.48,85576.54,1641.6
2025-04-15 07:05:00,589.6,85544.51,1641.31
2025-04-15 07:10:00,589.67,85533.0,1641.13
2025-04-15 07:15:00,589.83,85635.02,1644.37
2025-04-15 07:20:00,589.87,85759.29,1645.42
2025-04-15 07:25:00,589.78,85701.62,1643.81
2025-04-15 07:30:00,589.83,85691.12,1646.21
2025-04-15 07:35:00,589.46,85679.14,1645.47
2025-04-15 07:40:00,589.44,85685.0,1645.01
2025-04-15 07:45:00,589.46,85642.1,1644.21
2025-04-15 07:50:00,589.49,85671.34,1644.75
2025-04-15 07:55:00,589.57,85716.77,1644.84
2025-04-15 08:00:00,589.57,85774.85,1644.63
2025-04-15 08:05:00,589.43,85794.89,1642.25
2025-04-15 08:10:00,589.49,85863.85,1645.49
2025-04-15 08:15:00,589.32,85962.46,1645.99
2025-04-15 08:20:00,589.14,85900.0,1643.54
2025-04-15 08:25:00,589.09,85843.94,1642.21
2025-04-15 08:30:00,588.77,85785.29,1640.99
2025-04-15 08:35:00,588.71,85749.72,1640.58
2025-04-15 08:40:00,588.66,85878.94,1642.16
2025-04-15 08:45:00,588.75,85879.8,1642.16
2025-04-15 08:50:00,588.44,85802.64,1640.12
2025-04-15 08:55:00,588.65,85850.0,1641.07
2025-04-15 09:00:00,589.3,85863.37,1642.29
2025-04-15 09:05:00,589.75,85954.0,1645.79
2025-04-15 09:10:00,589.59,85875.49,1646.98
2025-04-15 09:15:00,590.28,85922.0,1648.92
2025-04-15 09:20:00,590.31,85927.96,1648.0
2025-04-15 09:25:00,589.69,85860.01,1644.19
2025-04-15 09:30:00,589.55,85692.05,1640.2
2025-04-15 09:35:00,589.73,85678.05,1639.0
2025-04-15 09:40:00,589.69,85746.92,1640.96
2025-04-15 09:45:00,589.98,85930.54,1644.25
2025-04-15 09:50:00,589.95,85943.99,1645.28
2025-04-15 09:55:00,590.42,85989.0,1648.59
2025-04-15 10:00:00,590.53,85854.95,1646.31
2025-04-15 10:05:00,590.32,85856.08,1646.01
2025-04-15 10:10:00,589.93,85787.88,1643.47
2025-04-15 10:15:00,589.47,85748.42,1639.45
2025-04-15 10:20:00,589.1,85735.99,1634.85
2025-04-15 10:25:00,589.1,85767.49,1635.35
2025-04-15 10:30:00,588.14,85683.26,1630.35
2025-04-15 10:35:00,587.68,85533.64,1629.35
2025-04-15 10:40:00,587.61,85502.03,1629.29
2025-04-15 10:45:00,587.69,85550.65,1629.61
2025-04-15 10:50:00,587.99,85663.0,1631.44
2025-04-15 10:55:00,588.11,85638.14,1633.11
2025-04-15 11:00:00,588.95,85631.79,1630.92
2025-04-15 11:05:00,588.73,85509.78,1629.9
2025-04-15 11:10:00,588.82,85485.79,1628.93
2025-04-15 11:15:00,588.1,85390.14,1625.65
2025-04-15 11:20:00,588.07,85509.43,1627.89
2025-04-15 11:25:00,588.03,85569.63,1629.0
2025-04-15 11:30:00,588.04,85580.54,1630.0
2025-04-15 11:35:00,587.84,85568.0,1629.62
2025-04-15 11:40:00,588.15,85526.0,1631.91
2025-04-15 11:45:00,588.48,85443.25,1631.76
2025-04-15 11:50:00,588.41,85500.0,1631.05
2025-04-15 11:55:00,588.59,85589.23,1632.05
2025-04-15 12:00:00,589.1,85681.8,1635.09
2025-04-15 12:05:00,589.12,85700.01,1636.14
2025-04-15 12:10:00,589.06,85698.12,1636.15
2025-04-15 12:15:00,588.61,85586.01,1634.54
2025-04-15 12:20:00,588.09,85527.23,1631.7
2025-04-15 12:25:00,587.68,85494.23,1631.38
2025-04-15 12:30:00,587.69,85580.91,1633.36
2025-04-15 12:35:00,588.03,85585.29,1635.12
2025-04-15 12:40:00,587.36,85553.55,1634.45
2025-04-15 12:45:00,587.58,85650.27,1636.39
2025-04-15 12:50:00,587.5,85643.99,1637.21
2025-04-15 12:55:00,588.16,85819.74,1641.94
2025-04-15 13:00:00,588.15,85775.14,1640.91
2025-04-15 13:05:00,587.89,85721.98,1641.45
2025-04-15 13:10:00,588.25,85790.32,1642.46
2025-04-15 13:15:00,588.14,85705.99,1640.52
2025-04-15 13:20:00,587.62,85603.77,1635.83
2025-04-15 13:25:00,588.12,85841.97,1640.03
2025-04-15 13:30:00,588.59,85856.01,1639.72
2025-04-15 13:35:00,589.35,86080.23,1647.19
2025-04-15 13:40:00,589.0,86057.37,1646.75
2025-04-15 13:45:00,589.9,86406.07,1657.71
2025-04-15 13:50:00,588.4,85962.52,1637.58
2025-04-15 13:55:00,587.07,85589.44,1629.0
2025-04-15 14:00:00,587.27,85580.51,1628.62
2025-04-15 14:05:00,587.01,85702.07,1631.79
2025-04-15 14:10:00,587.02,85774.51,1630.6
2025-04-15 14:15:00,585.39,85129.1,1610.97
2025-04-15 14:20:00,585.33,85085.37,1612.32
2025-04-15 14:25:00,584.54,84958.55,1612.56
2025-04-15 14:30:00,584.77,85011.49,1612.77
2025-04-15 14:35:00,585.27,85060.29,1614.51
2025-04-15 14:40:00,586.32,85232.33,1625.7
2025-04-15 14:45:00,585.93,85234.3,1623.33
2025-04-15 14:50:00,585.57,85227.98,1624.11
2025-04-15 14:55:00,585.4,85146.88,1620.57
2025-04-15 15:00:00,585.96,85157.24,1623.89
2025-04-15 15:05:00,586.09,85125.39,1623.83
2025-04-15 15:10:00,586.31,85252.0,1626.82
2025-04-15 15:15:00,586.37,85278.0,1628.78
2025-04-15 15:20:00,586.54,85383.99,1628.35
2025-04-15 15:25:00,586.35,85212.0,1623.8
2025-04-15 15:30:00,586.15,85121.82,1622.03
2025-04-15 15:35:00,585.32,84952.11,1616.38
2025-04-15 15:40:00,585.15,84866.93,1616.4
2025-04-15 15:45:00,584.69,84792.01,1616.61
2025-04-15 15:50:00,584.62,84816.77,1619.61
2025-04-15 15:55:00,584.53,84918.14,1621.02
2025-04-15 16:00:00,584.76,85043.47,1623.79
2025-04-15 16:05:00,584.29,84990.56,1623.06
